text,polarity,sentiment
b xf xd x x xf xd x xa xf xd x xb xf xd x xa xf xd x xac xf xd x xf xf xd x xae xf xd x xb xf xd x xa xf xd x xa xf xd x xc xf xd x x xf xd x xa xf xd x xe xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xab xf xd x xad xf xd x xa xf xd x xa xf xd x xad n xf xf xc xfpersonal development n xf xf xc xfcritical thinking n xf xf xc xfboost confidence n xf xf xc xfcareer advancement xe x xa,0,neutral
b xf xf x xb meet dayreona irvin graduate valdostastate class n ndayreona earned b political science xe x xa,0,neutral
b learn forex trading forex trading online course xf xf x x nin course learn everything ever n xe x xa,0,neutral
b importance gamification world online lms nevery training professional encountered common problem xe x xa,-0.1,negative
b improve subject knowledge turito xc xa n nbook free demo class,0.116666667,positive
b need shi teaching ndgrade towsday n learning teacher school students xe x xa,0,neutral
b xe x x xef xb xfcan believe xe x x xef xb xf nfree course clearbit crash course myopenacademy n xf xf x x shop range xe xf xa xe x xa,0,neutral
b years student solve xx rubik cube sec xf xf xa x xf xf x xa n ntrainer xf xf x xa xe x xd xf xf xf xab xf xf x xb xe x xd xe x x xef xb xf sricube n n rubikscube x rubik xe x xa,-0.1,negative
b already heard days left enroll nptel courses let opportunity xe x xa,0,neutral
b another day another awesome review thanks much addy xe xc xd xef xb xf n n onlinelearning gamification creativewriting xe x xa,0.466666667,positive
b xf xf x xac message put answer comments n n xf xf x xb asl made simple amp easy xf xf xa xf xf xf x xa n xe x xa,0.216666667,positive
b enrol onto one courses supported online tutors happy help throu xe x xa,0.8,positive
b learn understand improve children xe x xs mental health wellbeing join xc xaflexible xc xaonline developmental psyc xe x xa,-0.1,negative
b know answer xf xf xa x npractise improve business general english skills learnenglish subsc xe x xa,0.025,positive
b wrote first computer program mum class back eighties never thought would end xe x xa,0.125,positive
b courses accredited many reputed organizations get good job make xe x xa,0.6,positive
b compliance edtech xe x xcare torn conventional technological approaches xe x xd n n,-0.142857143,negative
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b cool webex education connector blackboard making easy turn device virtual cl xe x xa,0.391666667,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b check january teacher month eada n nshe bilingual canadian known excellent work xe x xa,1,positive
b xf xf xe x proud graduates xf xf x xf n nyou speak member team today pm xe x xa,0.8,positive
b make money online n nthe truth real ways make money online xe x x millions people e xe x xa,0.2,positive
b android app development course kotlin android z xe x xa udemy udemycourse udemyfree udemycoupon xe x xa,0,neutral
b philippines best place study culinary arts asia n nread full article best universit xe x xa,0.5875,positive
b get courses throughout january code necjanuary checkout choose wide range le xe x xa,-0.1,negative
b let restrictions stop learning join online training programs nstay home stay safe n n n n xe x xa,0.5,positive
b call submisssions n ndo success story involving use moodle education xf xf x xa n nwe would love xe x xa,0.4,positive
b wondering need study nla top reasons become future ready today visit website xe x xa,0.233333333,positive
b top instagram courses chennai placement assistance n onlinelearning xe x xa,0.5,positive
b xe x xve written blog writing blogs cognitive presence online learning meta meta blogged xe x xa,0,neutral
b code academy career path data analyst completed went basics pandas trained writing code fo xe x xa,0,neutral
b crypto quantum leap na cryptocurrency video course beginners ex agora guru publishing independently xe x xa,0,neutral
b make use tips succeed online learning read learning xe x xa,0,neutral
b take advantage online learning introducing class micro bit nyou even set micr xe x xa,0,neutral
b check product xf xf x xd free course achieve high growth sales sales enablement xf xf x xd nby myopenacademy ns xe x xa,0.28,positive
b time time learn something new enroll kids late free hobby class program n gt ba xe x xa,0.078787879,positive
b philippines best place study culinary arts asia n nread full article best universit xe x xa,0.5875,positive
b get bachelor xe x xs master xe x xs degrees best colleges e learning platform edufex study material xe x xa,1,positive
b tag future doctor xf xf x x n n n n yschool yschoollearning onlinelearning neet neetstrategy n neetpreparation xe x xa,0,neutral
b put old projects places borrows time important work reminds novelti ceo mr jae xe x xa,0.25,positive
b pay assignments handled hmu n someonewrite n essaypay n essaywrite n essay n essayhelp n essaywriting xe x xa,0,neutral
b live classes bridge gap person online programs make learning experience interacti xe x xa,0.136363636,positive
b know science name family elephants elephantidae n n,0,neutral
b fittrwithsquats announced collaboration vedantu_learn promote healthy active living children xe x xa,0.183333333,positive
b edifypath learner mr anand happily sharing feedback ev course n n testimonial xe x xa,0.8,positive
b xf xf x xa click link temple bookings buy educba courses n vedicastrology educba learnfromhome xe x xa,0,neutral
b salesforcetraining important businesses today know read,0.4,positive
b good day amsterdam xc xa ntoday twenty second nd day january nhot sauces go spicy nuclear xe x xa,0.35,positive
b xe x x xef xb xfcan believe xe x x xef xb xf nfree course rock party sales perspective myopenacademy n xf xf x x shop range xe x xa,0,neutral
b crypto quantum leap video course xf xf x xb xf xf x xb xf xf x xb n staysafe money earnonline onlinelearning crypto learning competition xe x xa,0,neutral
b virtual aactivity held grades th st jan fun filled activities witnessed xe x xa,0.35,positive
b getting expected digital marketing results ntime learn industry experts nenroll xe x xa,-0.05,negative
b meet year old k vidya travels kilometres everyday attend onlineclasses network xe x xa,-0.05,negative
b conquer academic milestones premium learning opportunity join liveonlinetuition amp receive expeguida xe x xa,0,neutral
b anubha think time teachers parents get together tell govt wont risk lives onlinelearning safe,0.5,positive
b hosted lunch asession colleagues relaxing mindfulness screen activity week xe x xa,0,neutral
b distance education program n nadmissions open nb ed ed b ped ped ed ntt nvisit,0,neutral
b xf xf x x weekly q amp n nas humans always tend learn superiors one thing le xe x xa,0,neutral
b great news nstayour environmental learning journey environ th jan n learninganddevelopment xe x xa,0.8,positive
b zurubunch online shopping google n onlinelearning online onlinemarketing xe x xa,0,neutral
b thank parents joining kindergarten limited site open house xf xf x x n n jakartananyangschool jny jnyschool xe x xa,-0.035714286,negative
b elemento education sketch template n class course coursera dashboard xe x xa,0,neutral
b international schools singapore xe x xt provide free textbooks students government schools give xe x xa,0.2,positive
b xf xf xc xbccome join fabulous free onlinecourse nfind uk language literature music mor xe x xa,0.4,positive
b institution like provide obstacle free path vain without student dedicati xe x xa,0.4,positive
b make successful career change imtcdl corporate driven amp industry specialized pg programmes xe x xa,0.375,positive
